Point_time,AUGEVolume,AUGEASTLEVANALOG,AUGWVOLUME,AUGWESTLEVANALOG,ASHREL,SICRESVOLUME,SICRESELEVANALOG,STPALBFLW,RECRESVOLUME,RECRESELEVANALOG,RECREL,NICRESVOLUME,NICRESELEVANALOG,NICNTHFLW,NICSTHFLW,NICCONFLW,EDIRESVOLUME,EDIRESELEVANALOG,EDRNTHFLW,EDRSTHFLW,EDRCONFLW,WDIRESVOLUME,WDIRESELEVANALOG,WDRFLW
12/09/2020,57.73,573.57,30.55,574.11,14,16.84,1125.85,0.00,47.59,837.17,9.94,32.58,1434.67,0.00,39,0.00,110.32,1261.19,0.00,52.20,0.00,54.14,1120.04,97.80
12/10/2020,57.89,573.83,30.67,574.02,14,16.83,1125.80,0.70,47.51,837.04,9.93,32.55,1434.61,0.00,39,0.00,110.26,1261.15,0.00,52.20,0.00,54.44,1120.29,97.60
12/11/2020,57.89,573.94,30.91,574.19,15,16.83,1125.80,2.60,47.51,837.04,9.96,32.41,1434.33,0.00,39,0.00,110.19,1261.11,0.00,52.20,0.00,54.71,1120.51,97.70
12/12/2020,57.88,573.93,31.11,574.5,16,16.84,1125.80,0.20,47.46,836.97,9.93,32.39,1434.28,0.00,38.9,0.00,110.13,1261.07,0.00,52.20,0.00,54.97,1120.73,98.00
12/13/2020,57.9,573.92,31.37,574.79,16,16.82,1125.73,4.50,47.42,836.91,9.94,32.39,1434.28,0.00,38.9,0.00,110.06,1261.03,0.00,52.10,0.00,55.24,1120.95,98.20
12/14/2020,57.89,573.94,31.58,575.06,15,16.81,1125.70,0.60,47.01,836.29,9.93,32.14,1433.76,0.00,38.8,0.00,110.24,1261.14,0.00,52.20,0.00,55.48,1121.16,98.40
12/15/2020,57.93,573.93,31.76,575.31,15,16.79,1125.63,1.70,46.62,835.71,9.94,31.95,1433.34,0.00,38.8,0.00,110.48,1261.29,0.00,52.20,0.00,55.7,1121.33,97.20
12/16/2020,58.05,573.97,32.02,575.51,15,16.8,1125.61,0.00,46.42,835.41,9.91,31.86,1433.16,0.00,39.1,0.00,110.48,1261.29,0.00,52.20,0.00,56.02,1121.60,97.20
12/17/2020,58.04,574.05,32.2,575.81,15,16.77,1125.61,1.50,46.27,835.19,9.91,31.77,1432.96,0.00,39.1,0.00,110.48,1261.29,0.00,52.20,0.00,56.08,1121.65,97.30
12/18/2020,58.05,574.04,32.38,576.03,13,16.78,1125.61,0.80,46.26,835.17,9.89,31.52,1432.43,0.00,39.1,0.00,110.32,1261.19,0.00,52.20,0.00,56.28,1121.81,97.40
12/19/2020,58.06,574.04,32.54,576.22,12,16.78,1125.61,0.00,46.26,835.17,9.89,31.31,1431.97,0.00,39.1,0.00,110.24,1261.14,0.00,52.20,0.00,56.45,1121.95,97.60
12/20/2020,58.03,574.05,32.71,576.42,14,16.79,1125.61,1.70,46.06,834.86,9.88,31.11,1431.54,0.00,39,0.00,110.19,1261.12,0.00,52.20,0.00,56.68,1122.14,97.90
12/21/2020,58.73,574.04,32.15,576.61,14,16.79,1125.61,1.00,45.95,834.69,9.86,30.93,1431.16,0.00,38.9,0.00,110.14,1261.08,0.00,52.20,0.00,56.91,1122.33,98.00
12/22/2020,59.3,574.52,31.69,575.96,16,16.69,1125.34,2.30,45.76,834.4,9.89,30.79,1430.86,0.00,38.9,0.00,110.05,1261.02,0.00,52.10,0.00,57.13,1122.52,98.20
12/23/2020,59.66,574.91,31.53,575.44,16,16.4,1124.53,0.90,45.34,833.74,9.87,30.68,1430.61,0.00,39.2,0.00,110.06,1261.03,0.00,50.00,0.80,57.3,1122.68,97.80
12/24/2020,60.76,575.16,38.94,575.24,18,19.68,1124.53,228.40,46.49,835.52,9.88,33.16,1435.9,0.00,39.2,0.00,115.06,1264.12,0.00,0.00,23.00,60.9,1125.64,83.70
12/25/2020,63.54,575.88,44.63,583.65,18,18.2,1124.53,482.00,47.73,837.37,9.97,35.35,1440.35,0.00,38.9,0.00,122.95,1268.8,0.00,0.00,23.00,70.49,1133.11,28.20
12/26/2020,66.29,577.7,44.29,589.53,22,17.49,1124.53,37.70,47.85,837.56,9.98,35.34,1440.33,0.00,74.1,0.00,123,1268.83,0.00,63.90,4.70,74.38,1136.03,50.20
12/27/2020,68.67,579.49,43.29,589.17,22,0,1035.05,5.40,47.8,837.48,9.99,35.22,1440.11,50.80,65.2,0.00,123,1268.83,0.00,125.30,0.00,76.49,1137.59,78.70
12/28/2020,69.78,581,43.15,588.14,52,17.01,1126.27,0.90,47.75,837.4,9.99,35.18,1440.03,60.90,62.1,0.00,128.28,1271.9,77.00,105.50,0.00,77.97,1138.66,106.60
12/29/2020,70.67,581.7,42.79,588,275,16.83,1126.27,1.90,47.54,837.09,9.97,35.23,1440.13,60.90,62.1,0.00,128.77,1272.16,97.20,97.40,0.00,79.07,1139.46,114.50
12/30/2020,71.47,582.25,42.11,587.64,563,16.8,1125.78,0.30,47.31,836.74,9.98,35.27,1440.19,61.00,62.1,0.00,129.16,1272.4,97.20,97.40,0.00,79.89,1140.06,114.80
12/31/2020,72.13,582.75,41.4,586.93,592,16.81,1125.69,0.90,47.17,836.53,9.96,35.26,1440.18,60.90,62.1,0.00,129.47,1272.58,97.30,97.10,0.00,80.73,1140.65,115.10
01/01/2021,72.75,583.55,41.4,586.21,592,16.81,1125.69,1.90,47.17,836.53,9.97,35.28,1440.22,61.27,62.35,0.00,129.68,1572.72,97.60,97.20,0.00,81.5,1141.20,152.70
01/02/2021,73.18,583.53,40.46,585.64,587,16.87,1125.69,0.20,47.14,836.49,9.93,35.31,1440.27,60.90,62,0.00,130.03,1272.9,97.30,97.00,0.00,82.54,1141.92,232.90
01/03/2021,73.52,583.81,40.06,585.24,585,16.81,1125.69,0.80,47.1,836.43,9.93,35.3,1440.26,60.80,62.1,0.00,130.25,1273.03,97.30,97.00,0.00,83.21,1142.39,343.90
01/04/2021,73.74,584.03,39.69,584.81,582,16.72,1125.44,2.00,47.01,836.29,9.96,35.27,1440.19,60.60,61.8,0.00,130.34,1273.08,96.80,96.60,0.00,83.66,1142.71,385.10
01/05/2021,73.8,584.17,39.45,584.42,581,16.63,1125.44,0.90,46.91,836.1,9.92,35.24,1440.15,60.70,61.9,0.00,130.34,1273.09,96.80,96.60,0.00,84.06,1142.99,385.30
01/06/2021,73.74,584.21,39.31,584.16,581,16.53,1125.44,0.90,46.77,835.93,9.92,35.2,1440.06,61.00,62.1,0.00,130.15,1272.97,97.20,97.00,0.00,84.35,1143.19,383.10
01/07/2021,73.53,584.16,39.17,584.02,581,16.39,1125.44,0.90,46.61,835.7,9.93,35.17,1440.01,61.10,62.1,0.00,130.04,1272.91,97.20,97.00,0.00,84.57,1143.35,388.90
01/08/2021,73.38,584.04,39.03,583.84,578,16.19,1125.44,3.60,46.47,835.48,10.01,35.16,1439.98,60.60,62.1,0.00,129.87,1272.81,97.10,97.00,0.00,84.73,1143.46,391.30
01/09/2021,73.21,583.93,38.89,583.7,576,15.99,1125.44,0.90,46.3,835.23,10.01,35.13,1439.93,61.00,62.1,0.00,129.65,1272.68,97.00,96.90,0.00,84.8,1143.51,385.50
01/10/2021,73.02,583.83,38.74,583.54,576,15.76,1125.44,1.60,46.24,835.14,9.95,35.11,1439.88,60.90,62.2,0.00,129.4,1272.54,97.00,96.90,0.00,84.86,1143.55,385.30
01/11/2021,73,583.71,38.69,583.38,573,15.77,1125.44,2.30,45.97,834.72,9.88,35.08,1439.82,60.80,62.2,0.00,129.15,1272.38,96.90,96.70,0.00,84.91,1143.59,385.30
01/12/2021,73,583.71,38.69,583.32,304,15.77,1035.00,1.20,45.9,834.61,9.88,34.95,1439.57,61.00,61.8,0.30,128.85,1272.22,96.90,96.50,0.00,84.96,1143.62,385.30
01/13/2021,73,583.7,38.7,583.33,236,15.78,1122.68,0.10,45.84,834.52,9.89,34.82,1439.3,60.80,62,0.00,128.63,1272.09,96.70,96.40,0.00,85.01,1143.66,385.60
01/14/2021,73.02,583.7,38.69,583.34,233,15.78,1122.68,0.00,45.77,834.42,9.87,34.67,1439.01,60.90,61.9,0.00,128.28,1271.89,96.60,97.00,0.00,85.01,1143.66,386.20
01/15/2021,73.01,583.71,38.77,583.33,235,15.79,1122.68,0.00,45.77,834.41,9.88,34.53,1438.71,60.70,61.9,0.00,127.95,1271.7,96.50,97.00,0.00,85.01,1143.66,388.20
01/16/2021,73.17,583.71,38.84,583.41,235,15.83,1122.68,2.20,45.77,834.41,9.87,34.36,1438.36,60.80,61.9,0.00,127.71,1271.55,96.40,96.90,0.00,85.07,1143.70,388.60
01/17/2021,73.12,583.81,38.87,583.51,234,15.85,1122.68,1.40,45.75,834.39,9.86,34.18,1438,60.90,61.8,0.00,127.4,1271.38,96.30,96.90,0.00,85.07,1143.70,388.80
01/18/2021,73.26,583.78,38.86,583.53,235,15.82,1122.68,0.70,45.68,834.28,9.88,34.01,1437.63,60.90,61.7,0.00,127.07,1271.19,96.30,96.90,0.00,85.06,1143.69,389.10
01/19/2021,73.24,583.86,38.84,583.51,235,15.78,1122.68,1.40,45.66,834.24,9.88,33.83,1437.27,60.90,62,0.00,126.71,1270.98,96.30,96.80,0.00,85,1143.65,388.90
01/20/2021,73.09,583.86,38.86,583.49,234,15.7,1122.69,0.70,45.59,834.14,9.89,33.62,1436.84,6.40,69.8,0.00,126.38,1270.79,96.40,96.80,0.00,84.93,1143.60,388.90
01/21/2021,73.1,583.76,38.93,583.51,164,15.65,1122.69,1.50,45.56,834.09,9.87,33.46,1436.51,0.00,70.7,0.00,125.97,1270.55,96.90,96.60,0.00,84.82,1143.52,388.80
01/22/2021,73.12,583.77,38.99,583.59,104,15.57,1122.24,0.00,45.65,834.23,9.89,33.28,1436.14,0.00,70.8,0.00,125.57,1270.32,96.90,96.60,0.00,84.62,1143.37,388.70
01/23/2021,72.98,583.78,39.04,583.65,163,15.45,1122.24,0.70,45.81,834.47,9.88,33.09,1435.73,0.00,70.7,0.00,125.14,1270.07,96.80,96.60,0.00,84.26,1143.13,388.50
01/24/2021,72.78,583.7,39.14,583.7,200,15.38,1121.49,0.00,45.95,834.7,9.9,32.88,1435.31,0.00,70.8,0.00,124.73,1269.83,96.70,96.50,0.00,83.89,1142.87,388.10
01/25/2021,72.82,583.57,39.21,583.82,200,15.28,1121.18,0.80,46.12,834.96,9.94,32.67,1434.87,0.00,71.1,0.00,124.28,1269.57,96.70,96.40,0.00,83.52,1142.61,387.80
01/26/2021,72.91,583.59,39.26,583.89,99,15.2,1121.18,1.60,46.29,835.22,9.95,32.51,1434.53,0.00,71.1,0.00,123.76,1269.27,96.40,97.60,0.00,83.21,1142.39,387.40
01/27/2021,72.89,583.64,39.27,583.95,149,15.11,1120.68,1.50,46.46,835.47,9.92,32.29,1434.08,0.00,71,0.00,123.31,1269.01,96.50,97.20,0.00,82.86,1142.15,387.20
01/28/2021,72.89,583.63,39.26,583.96,158,15,1120.36,1.60,46.62,835.71,9.91,32.1,1433.66,0.00,70.9,0.00,122.95,1268.76,96.60,97.20,0.00,82.49,1141.89,385.60
01/29/2021,72.85,583.63,39.18,583.93,162,14.79,1120.32,55.20,46.75,835.9,9.94,31.89,1433.22,0.00,70.9,0.00,122.36,1268.46,97.30,97.30,0.00,82.08,1141.60,392.90
01/30/2021,72.62,583.61,39.4,583.86,199,14.56,1120.32,116.40,46.89,836.12,9.96,31.69,1432.8,0.00,70.8,0.00,121.91,1268.2,97.30,97.20,0.00,81.68,1141.32,393.30
01/31/2021,72.54,583.47,39.55,584.1,202,14.32,1120.32,111.70,47.06,836.37,9.98,31.5,1432.37,0.00,70.9,0.00,121.43,1267.92,97.20,97.10,0.00,81.3,1141.05,393.20
02/01/2021,72.64,583.42,39.64,584.26,210,14.1,1118.12,111.80,47.19,836.56,9.97,31.33,1432.02,0.00,70.9,0.00,121.15,1267.74,29.50,70.90,0.00,81.03,1140.86,392.50
02/02/2021,72.66,583.48,39.62,584.37,276,13.88,1116.85,110.80,47.24,836.64,9.99,31.21,1431.76,0.00,70.8,0.00,120.77,1267.52,0.00,64.60,0.00,80.67,1140.62,390.40
02/03/2021,72.66,583.49,39.55,584.32,319,13.67,1116.85,110.40,47.29,836.72,10,31.09,1431.48,0.00,70.9,0.00,120.48,1267.35,0.00,64.60,0.00,80.33,1140.37,389.70
02/04/2021,72.65,583.49,39.36,584.26,388,13.45,1115.49,109.70,47.39,836.87,9.99,30.96,1431.22,0.00,71,0.00,120.17,1267.15,0.00,64.60,0.00,80.02,1140.15,322.60
02/05/2021,72.55,583.48,39.48,584.06,388,13.24,1115.49,110.90,47.3,836.73,9.98,30.93,1431.15,0.00,71,0.00,119.87,1266.98,0.00,64.60,0.00,79.82,1140.01,184.00
02/06/2021,72.32,583.42,39.7,584.21,248,13.03,1115.49,109.00,47.15,836.5,9.98,30.9,1431.09,0.00,71,0.00,119.68,1266.87,0.00,64.60,0.00,79.68,1139.91,123.80
02/07/2021,72.33,583.28,39.44,584.43,476,12.79,1115.49,106.60,46.96,836.22,9.98,30.88,1431.04,0.00,71,0.00,119.48,1266.75,0.00,64.50,0.00,79.56,1139.82,111.10
02/08/2021,72.33,583.29,39.18,584.15,490,12.58,1115.49,106.70,47.05,836.35,9.99,30.75,1430.77,0.00,70.9,0.00,119.1,1266.52,0.00,64.80,0.00,79.41,1139.71,112.40
02/09/2021,72.37,583.28,38.94,583.86,491,12.37,1115.49,107.60,47.1,836.43,10,30.63,1430.5,0.00,70.8,0.00,118.72,1266.29,0.00,64.90,0.00,79.3,1139.63,113.30
02/10/2021,72.25,583.31,38.67,583.6,491,12.33,1115.49,107.10,47.17,836.54,10.02,30.47,1430.17,0.00,70.9,0.00,118.4,1266.1,0.00,64.90,0.00,79.17,1139.54,113.40
02/11/2021,71.94,583.23,38.75,583.3,491,12.33,1115.49,104.60,47.24,836.64,10.02,30.32,1429.84,0.00,71,0.00,118.02,1265.87,0.00,64.90,0.00,79.01,1139.42,113.20
02/12/2021,71.56,583.05,38.95,583.39,253,12.33,1115.49,106.30,47.4,836.88,10.02,30.09,1429.35,0.00,51.9,0.00,117.71,1265.68,0.00,64.90,0.00,78.74,1139.22,113.30
02/13/2021,71.37,582.8,39.11,583.6,190,12.32,1115.49,105.90,47.37,836.84,10.02,29.97,1429.09,0.00,48.1,0.00,117.48,1265.55,0.00,64.80,0.00,78.52,1139.06,113.10
02/14/2021,71.23,582.69,39.29,583.79,15,12.31,1115.49,103.70,47.21,836.59,10.01,29.96,1429.06,0.00,48.1,0.00,117.28,1265.43,0.00,64.80,0.00,78.26,1138.87,113.10
02/15/2021,71.17,582.6,39.55,583.98,8,12.32,1115.49,106.20,47.2,836.58,9.99,29.88,1428.88,0.00,48.1,0.00,117.16,1265.36,0.00,64.80,0.00,78.06,1138.72,113.10
02/16/2021,70.97,582.55,39.91,584.26,8,12.47,1115.49,105.20,47.14,836.48,9.98,29.96,1429.06,0.00,48.1,0.00,117.13,1265.34,0.00,65.00,0.00,77.97,1138.66,111.20
02/17/2021,70.83,582.44,40.18,584.65,8,12.67,1112.93,105.60,47.02,836.31,9.99,30,1429.15,0.00,48.1,0.00,117.11,1265.33,0.00,65.10,0.00,77.93,1138.63,114.20
02/18/2021,70.73,582.34,40.48,584.96,8,12.8,1113.40,107.20,46.86,836.07,10,30.07,1429.29,0.00,48.1,0.00,117.13,1265.34,0.00,65.10,0.00,77.85,1138.57,114.70
02/19/2021,70.42,582.28,40.76,585.26,6,12.91,1113.40,111.10,46.75,835.91,9.98,30.07,1429.31,0.00,48.1,0.00,117.05,1265.29,0.00,64.90,0.00,77.74,1138.49,115.20
02/20/2021,70.11,582.09,41.03,585.55,6,12.98,1113.40,107.90,46.75,835.9,9.99,29.97,1429.08,0.00,48.1,0.00,117.01,1265.27,0.00,64.90,0.00,77.62,1138.40,114.40
02/21/2021,69.77,581.89,41.26,585.81,6,13.05,1113.40,109.60,46.75,835.91,10.01,29.84,1428.8,0.00,48.1,0.00,116.88,1265.2,0.00,64.90,0.00,77.45,1138.29,114.50
02/22/2021,69.51,581.68,41.58,586.07,6,13.13,1113.40,109.10,46.88,836.1,9.99,29.65,1428.36,0.00,48,0.00,116.83,1265.16,0.00,64.90,0.00,77.35,1138.20,114.50
02/23/2021,69.13,581.52,41.83,586.38,7,13.21,1114.72,109.00,46.89,836.11,10,29.55,1428.15,0.00,47.9,0.00,116.68,1265.07,0.00,64.90,0.00,77.26,1138.14,111.60
02/24/2021,68.7,581.29,42.11,586.65,8,13.38,1115.26,65.70,47.05,836.36,9.99,29.42,1427.85,0.00,28.5,0.00,116.55,1264.99,0.00,64.80,0.00,77.14,1138.05,112.50
02/25/2021,68.3,581.02,42.33,586.93,8,13.65,1116.11,2.40,47.15,836.51,9.97,29.32,1427.62,0.00,28.5,0.00,116.58,1265.01,0.00,64.90,0.00,77.11,1138.03,113.30
02/26/2021,67.92,580.77,42.53,587.15,8,13.89,1116.11,4.20,47.38,836.85,9.96,29.23,1427.42,0.00,47.8,0.00,116.68,1265.04,0.00,64.90,0.00,77.03,1137.97,113.50
02/27/2021,67.53,580.53,42.8,587.37,8,14.18,1116.11,2.50,47.39,836.86,9.9,29.25,1427.48,0.00,47.8,0.00,116.91,1265.21,0.00,64.90,0.00,76.95,1137.91,113.30
02/28/2021,67.17,580.29,43.09,587.64,8,14.53,1118.85,0.70,47.39,836.87,9.85,29.3,1427.58,0.00,47.8,0.00,117.21,1265.39,0.00,64.90,0.00,76.95,1137.91,112.70
03/01/2021,66.76,580.06,43.45,587.94,8,14.85,1118.95,1.50,47.45,836.98,9.76,29.38,1427.76,0.00,47.9,0.00,117.45,1265.52,0.00,64.90,0.00,77.14,1138.04,111.80
03/02/2021,66.32,579.78,43.82,588.34,8,15.03,1120.44,0.00,47.57,837.13,9.7,29.3,1427.58,0.00,47.9,0.00,117.71,1265.69,0.00,65.00,0.00,77.24,1138.12,112.30
03/01/2021,66.76,580.06,43.45,587.94,8,14.85,1118.95,1.50,47.45,836.98,9.76,29.38,1427.76,0.00,47.9,0.00,117.45,1265.52,0.00,64.90,0.00,77.14,1138.04,111.80
03/02/2021,66.32,579.78,43.82,588.34,8,15.03,1120.44,0.00,47.57,837.13,9.7,29.3,1427.58,0.00,47.9,0.00,117.71,1265.69,0.00,65.00,0.00,77.24,1138.12,112.30
03/03/2021,65.82,579.5,44.11,588.68,8,15.21,1120.84,1.50,47.61,837.2,9.68,29.33,1427.64,0.00,28.5,0.00,118.07,1265.9,0.00,65.00,0.00,77.37,1138.22,112.60
03/04/2021,65.34,579.18,44.41,589,8,15.13,1121.08,2.20,47.61,837.2,9.63,29.34,1427.67,0.00,47.9,0.00,118.37,1266.08,0.00,65.10,0.00,77.47,1138.29,112.80
03/05/2021,64.9,578.87,44.6,589.27,8,14.99,1121.08,1.00,47.61,837.19,9.68,29.37,1427.73,0.00,47.9,0.00,118.63,1266.24,0.00,65.10,0.00,77.51,1138.32,113.00
03/06/2021,64.8,578.57,44.6,589.49,8,14.81,1121.08,2.50,47.44,836.94,10.03,29.38,1427.76,0.00,47.9,0.00,118.88,1266.39,0.00,65.20,0.00,77.52,1138.33,113.10
03/07/2021,64.92,578.52,44.56,589.48,6,14.6,1121.08,0.00,47.22,836.61,10,29.23,1427.42,0.00,47.9,0.00,119.17,1266.56,0.00,65.20,0.00,77.52,1138.33,113.10
03/08/2021,65.12,578.59,44.54,589.45,5,14.42,1121.08,0.80,47.08,836.4,9.98,28.99,1426.88,0.00,39.9,0.00,119.43,1266.72,0.00,53.40,0.00,77.5,1138.31,98.40
03/09/2021,65.32,578.72,44.54,589.42,3,14.26,1121.08,2.10,46.95,836.21,9.97,28.74,1426.33,0.00,38.9,0.00,119.77,1266.91,0.00,52.10,0.00,77.52,1138.33,96.50
03/10/2021,65.53,578.86,44.44,589.42,162,14.2,1117.85,0.80,46.85,836.06,9.98,28.57,1425.94,0.00,38.8,0.00,120.03,1267.08,0.00,52.20,0.00,77.69,1138.45,96.70
03/11/2021,65.57,579,44.61,589.31,403,15.15,1117.85,2.70,46.83,836.02,9.95,28.56,1425.92,0.00,38.8,0.00,121.15,1267.75,0.00,52.20,0.00,78.75,1139.24,97.00
03/12/2021,65.84,579.02,45.12,589.49,411,16.76,1117.85,9.80,46.82,836.01,9.95,28.89,1426.66,0.00,38.8,0.00,122.97,1268.81,0.00,52.40,0.00,80.76,1140.68,96.00
03/13/2021,66.46,579.2,45.04,590.01,411,17.07,1117.85,1.70,46.83,836.02,9.94,29.1,1427.14,0.00,37.3,0.00,124.19,1269.52,0.00,50.00,0.00,82.21,1141.70,92.80
03/14/2021,67.09,579.6,44.77,589.94,422,16.91,1117.85,0.10,46.88,836.1,9.94,29.26,1427.49,0.00,37.4,0.00,124.99,1269.97,0.00,50.10,0.00,83.35,1142.49,93.20
03/15/2021,67.59,580.02,44.55,589.62,431,16.81,1125.72,1.80,47.09,836.42,9.95,29.25,1427.46,0.00,38.9,0.00,125.45,1270.25,0.00,52.20,0.00,84.07,1143.00,97.20
03/16/2021,68.06,580.32,44.44,589.44,250,16.73,1125.50,1.80,47.4,836.87,9.98,29.18,1427.31,0.00,39,0.00,125.64,1270.36,0.00,52.40,0.00,84.6,1143.38,92.70
03/17/2021,68.55,580.62,44.28,589.32,149,16.68,1125.50,1.80,47.63,837.23,9.96,29.08,1427.09,0.00,39,0.00,125.93,1270.52,0.00,52.40,0.00,84.87,1143.56,98.80
03/18/2021,69.18,580.93,44.55,589.16,133,17.12,1125.50,1.80,47.93,837.68,9.95,29.37,1427.74,0.00,39,0.00,126.9,1271.09,0.00,52.40,0.00,86.3,1144.56,99.80
03/19/2021,69.64,581.32,44.58,589.43,133,17.08,1125.50,0.00,47.96,837.72,9.97,29.58,1428.2,0.00,39.2,0.00,127.47,1271.42,0.00,51.50,0.00,87.21,1145.19,98.50
03/20/2021,70.09,581.61,44.55,589.47,130,16.98,1125.50,2.30,47.97,837.73,9.98,29.74,1428.56,0.00,46.2,0.00,128.02,1271.74,0.00,51.40,0.00,87.88,1145.64,98.90
03/21/2021,70.55,581.89,44.53,589.44,129,16.98,1126.18,2.10,47.97,837.74,9.99,29.93,1428.99,0.00,47.7,0.00,128.56,1272.05,0.00,64.60,0.00,88.49,1146.05,112.30
03/22/2021,70.73,582.18,44.68,589.41,205,17.02,1126.28,2.90,48.03,837.82,9.99,30.19,1429.57,0.00,47.8,0.00,129.18,1272.41,0.00,64.70,0.00,89.07,1146.44,113.30
03/23/2021,70.99,582.29,44.82,589.57,207,17.06,1126.40,1.60,48.08,837.9,9.99,30.52,1430.26,0.00,47.9,0.00,129.75,1272.74,0.00,64.80,0.00,89.67,1146.84,114.00
03/24/2021,71.48,582.46,45.11,589.71,360,17.27,1126.40,5.30,48.47,838.49,9.99,31.52,1432.43,0.00,48.1,0.00,130.73,1273.3,0.00,64.90,0.00,90.59,1147.46,114.80
03/25/2021,72.83,582.77,45.03,590.01,584,17.42,1127.41,23.30,48.84,839.04,10.02,32.78,1435.11,0.00,48.1,0.00,132.5,1274.29,0.00,65.00,0.00,91.62,1148.16,183.90
03/26/2021,74.46,583.61,44.66,589.92,603,17.36,1127.41,27.80,48.81,838.99,10.02,34.01,1437.64,0.00,48.1,0.00,134.34,1275.32,0.00,65.30,0.00,92.75,1148.91,357.80
03/27/2021,75.8,584.61,43.93,589.56,603,17.09,1127.41,4.70,48.48,838.5,9.98,34.55,1438.75,0.00,69.2,0.00,135.61,1276.04,0.00,65.40,0.00,93.59,1149.47,390.00
03/28/2021,77.17,585.44,43.86,588.79,601,17.2,1127.41,3.90,48.73,838.87,9.96,35.39,1440.44,0.00,71.1,0.00,137.07,1276.83,0.00,64.90,0.00,94.39,1150.01,391.00
03/29/2021,77.82,586.27,43.71,588.8,603,17.03,1126.65,0.10,48.71,838.85,9.98,35.41,1440.48,58.20,62.5,0.00,138.09,1277.42,0.00,65.20,0.00,94.74,1150.23,563.90
03/30/2021,78,586.65,43.82,588.58,603,16.88,1125.88,1.40,48.8,838.98,9.99,35.33,1440.32,61.00,62.1,0.00,138.97,1277.91,0.00,65.20,0.00,94.49,1150.06,873.50
03/31/2021,78.06,586.76,44.12,588.68,601,17.13,1126.59,1.50,48.63,838.73,9.97,35.42,1440.49,60.90,62.1,0.00,139.41,1278.16,50.40,77.80,0.00,94.43,1150.04,965.20
04/01/2021,78.03,586.79,44.43,588.99,606,18.19,1126.59,1.50,48.57,838.64,9.98,35.33,1440.32,56.70,60.7,0.00,140.14,1278.55,98.80,95.00,0.00,94.57,1150.12,965.80
04/02/2021,77.97,586.78,44.51,589.31,617,18.46,1126.59,1.40,48.57,838.63,9.97,35.14,1439.94,60.80,62.1,0.00,140.59,1278.79,92.90,91.20,0.00,94.51,1150.08,965.90
04/03/2021,77.94,586.74,44.54,589.4,617,18.45,1126.59,0.70,48.57,838.63,9.98,35,1439.66,61.00,62,0.00,140.81,1278.91,99.00,95.20,0.00,94.33,1149.97,965.80
04/04/2021,77.76,586.72,44.93,589.43,603,18.46,1130.30,0.70,48.63,838.73,9.98,34.82,1439.32,61.00,62,0.00,140.81,1278.91,99.00,95.20,0.00,94.1,1149.81,965.80
04/05/2021,77.64,586.63,45.32,589.81,310,18.44,1130.23,0.50,48.74,838.89,9.97,34.89,1439.45,61.00,62,0.00,140.87,1278.94,99.00,95.20,0.00,93.65,1149.51,833.90
04/06/2021,77.68,586.54,45.07,590.22,559,18.43,1130.23,3.90,48.92,839.14,9.98,34.84,1439.35,60.90,61.9,0.00,140.81,1278.91,98.90,95.20,0.00,93.28,1149.26,675.40
04/07/2021,77.67,586.57,44.81,589.97,603,18.43,1130.23,1.80,48.96,839.22,9.98,34.86,1439.39,61.00,62,0.00,140.74,1278.87,98.90,95.20,0.00,92.9,1149.01,623.30
04/08/2021,77.61,586.56,44.51,589.7,603,18.43,1130.23,2.60,49.05,839.36,9.98,34.79,1439.24,61.10,61.9,0.00,140.57,1278.78,98.90,95.20,0.00,92.69,1148.87,495.10
04/09/2021,77.57,586.53,44.19,589.4,603,18.43,1130.23,3.20,48.97,839.24,9.97,34.7,1439.07,60.90,61.9,0.00,140.57,1278.78,75.90,77.20,0.00,92.63,1148.83,336.90
04/10/2021,77.48,586.5,43.85,589.07,602,18.43,1130.23,2.60,48.81,838.99,9.95,34.73,1439.13,61.00,43.9,0.00,140.59,1278.79,20.10,64.50,0.00,92.59,1148.80,259.70
04/11/2021,77.53,586.46,43.53,588.72,605,18.43,1130.23,0.00,48.69,838.82,9.96,34.82,1439.3,61.10,39.2,0.00,140.68,1278.84,0.00,64.50,0.00,92.6,1148.81,240.60
04/12/2021,77.5,586.49,43.4,588.38,605,18.43,1130.23,3.40,48.53,838.58,9.96,34.95,1439.57,43.10,5.7,0.00,140.79,1278.9,0.00,55.30,0.00,92.66,1148.85,230.20
04/13/2021,77.52,586.47,43.27,588.26,429,18.43,1130.23,2.50,48.49,838.48,9.96,34.96,1439.59,39.20,0,0.00,140.75,1278.88,0.00,52.20,0.00,92.69,1148.87,226.90
04/14/2021,77.48,586.48,43.12,588.12,400,18.43,1130.24,0.80,48.3,838.23,9.92,35.03,1439.73,39.10,0,0.00,140.77,1278.89,0.00,52.20,0.00,92.69,1148.87,226.90
04/15/2021,77.55,586.45,43.35,587.96,402,18.54,1130.52,0.50,48.35,838.31,9.92,35.06,1439.79,38.20,0.6,0.00,141.07,1279.05,0.00,52.30,0.00,92.74,1148.90,227.10
04/16/2021,77.51,586.48,43.57,588.2,402,18.5,1130.52,2.60,48.41,838.4,9.91,35.06,1439.79,42.80,0,0.00,141.2,1279.12,0.00,57.80,0.00,92.93,1149.03,232.20
