VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,02/03/2021 02:43:06 PM,02/03/2021 02:55:59 PM,N,1,42,244,1,2.02,10,0,0.5,2,0,,0.3,12.8,1,1,0
2,02/03/2021 02:43:50 PM,02/03/2021 02:56:48 PM,N,1,166,238,1,1.7,10,0,0.5,2.71,0,,0.3,16.26,1,1,2.75
,02/03/2021 02:44:00 PM,02/03/2021 02:45:00 PM,,,82,82,,0,7,0,0,0.77,0,,0.3,8.07,,,
2,02/03/2021 02:44:08 PM,02/03/2021 03:21:56 PM,N,1,97,36,1,5.03,23.5,0,0.5,4.86,0,,0.3,29.16,1,1,0
2,02/03/2021 02:44:43 PM,02/03/2021 02:46:06 PM,N,1,74,74,1,0,3,0,0.5,0,0,,0.3,3.8,2,1,0
2,02/03/2021 02:44:49 PM,02/03/2021 02:54:08 PM,N,1,97,49,1,1.04,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
,02/03/2021 02:45:00 PM,02/03/2021 03:17:00 PM,,,72,150,,9.56,36.16,2.75,0,0,0,,0.3,39.21,,,
,02/03/2021 02:45:00 PM,02/03/2021 03:00:00 PM,,,75,151,,1.39,20.46,2.75,0,0,0,,0.3,23.51,,,
2,02/03/2021 02:45:45 PM,02/03/2021 03:05:36 PM,N,1,134,265,5,6.37,22,0,0.5,0,0,,0.3,22.8,2,1,0
2,02/03/2021 02:46:00 PM,02/03/2021 02:55:26 PM,N,1,24,116,1,1.78,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
,02/03/2021 02:47:00 PM,02/03/2021 03:07:00 PM,,,130,139,,0,21.57,2.75,0,0,0,,0.3,24.62,,,
2,02/03/2021 02:47:05 PM,02/03/2021 03:42:21 PM,N,1,74,14,1,17.06,55.5,0,0.5,0,6.12,,0.3,62.42,1,1,0
2,02/03/2021 02:47:09 PM,02/03/2021 02:58:38 PM,N,1,75,151,1,1.31,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
1,02/03/2021 02:48:41 PM,02/03/2021 03:09:41 PM,N,1,75,237,1,1.9,13.5,2.75,0.5,0,0,,0.3,17.05,2,1,2.75
1,02/03/2021 02:48:41 PM,02/03/2021 02:54:36 PM,N,1,166,151,1,0.9,6,0,0.5,1.35,0,,0.3,8.15,1,1,0
,02/03/2021 02:49:00 PM,02/03/2021 03:00:00 PM,,,9,121,,3.33,27.06,2.75,0,0,0,,0.3,30.11,,,
,02/03/2021 02:49:00 PM,02/03/2021 02:58:00 PM,,,41,166,,1.08,7.12,0,0,1.22,0,,0.3,8.64,,,
2,02/03/2021 02:49:30 PM,02/03/2021 03:02:18 PM,N,1,41,236,1,1.89,11,0,0.5,1,0,,0.3,15.55,1,1,2.75
2,02/03/2021 02:49:34 PM,02/03/2021 03:58:31 PM,N,1,213,259,2,11.8,51.5,0,0.5,0,0,,0.3,52.3,1,1,0
2,02/03/2021 02:49:43 PM,02/03/2021 02:55:01 PM,N,1,33,33,1,0.52,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,02/03/2021 02:49:43 PM,02/03/2021 02:59:34 PM,N,1,74,41,1,1.1,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,02/03/2021 02:50:27 PM,02/03/2021 03:27:52 PM,N,1,255,61,1,6.2,25.5,0,0.5,0,0,,0.3,26.3,2,1,0
2,02/03/2021 02:50:44 PM,02/03/2021 03:00:58 PM,N,1,75,41,1,1.9,8.5,0,0.5,1.4,0,,0.3,10.7,1,1,0
2,02/03/2021 02:50:57 PM,02/03/2021 03:04:14 PM,N,1,95,132,1,5.73,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
1,02/03/2021 02:51:09 PM,02/03/2021 03:00:41 PM,N,1,75,74,1,1.3,8,0,0.5,0,0,,0.3,8.8,1,1,0
,02/03/2021 02:52:00 PM,02/03/2021 03:42:00 PM,,,33,222,,7.45,30.99,2.75,0,0,0,,0.3,34.04,,,
,02/03/2021 02:52:00 PM,02/03/2021 03:03:00 PM,,,196,95,,0.47,12.39,2.75,0,0,0,,0.3,15.44,,,
,02/03/2021 02:53:00 PM,02/03/2021 03:21:00 PM,,,177,91,,4.52,27.21,2.75,0,0,0,,0.3,30.26,,,
,02/03/2021 02:53:00 PM,02/03/2021 03:19:00 PM,,,95,222,,11.17,29.17,2.75,0,0,0,,0.3,32.22,,,
2,02/03/2021 02:53:57 PM,02/03/2021 03:05:54 PM,N,1,42,238,1,1.97,10,0,0.5,80,0,,0.3,90.8,1,1,0
,02/03/2021 02:54:00 PM,02/03/2021 03:13:00 PM,,,24,247,,3.55,25.46,2.75,0,0,0,,0.3,28.51,,,
,02/03/2021 02:54:00 PM,02/03/2021 03:30:00 PM,,,197,127,,17.05,56.23,2.75,0,0,6.12,,0.3,65.4,,,
,02/03/2021 02:54:00 PM,02/03/2021 03:06:00 PM,,,188,61,,1.74,8.71,0,0,0,0,,0.3,9.01,,,
2,02/03/2021 02:54:05 PM,02/03/2021 03:16:29 PM,N,1,250,130,1,11.04,32,0,0.5,0,6.12,,0.3,38.92,1,1,0
2,02/03/2021 02:54:22 PM,02/03/2021 03:42:20 PM,N,1,74,17,1,11.33,42,0,0.5,0,6.12,,0.3,48.92,1,1,0
2,02/03/2021 02:54:45 PM,02/03/2021 03:00:39 PM,N,1,42,42,1,1.01,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,02/03/2021 02:54:57 PM,02/03/2021 03:15:22 PM,N,1,75,262,1,1.47,13,0,0.5,2.48,0,,0.3,19.03,1,1,2.75
,02/03/2021 02:55:00 PM,02/03/2021 03:20:00 PM,,,188,89,,1.51,21.37,2.75,0,0,0,,0.3,24.42,,,
,02/03/2021 02:55:00 PM,02/03/2021 03:16:00 PM,,,238,184,,12.19,41.22,2.75,0,0,0,,0.3,44.27,,,
2,02/03/2021 02:55:53 PM,02/03/2021 03:04:21 PM,N,1,116,247,1,1.11,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
,02/03/2021 02:56:00 PM,02/03/2021 03:11:00 PM,,,39,219,,9.06,33.06,2.75,0,0,0,,0.3,36.11,,,
,02/03/2021 02:56:00 PM,02/03/2021 03:15:00 PM,,,265,130,,7.61,36.45,2.75,0,0,0,,0.3,39.5,,,
,02/03/2021 02:56:00 PM,02/03/2021 03:30:00 PM,,,42,218,,16.94,50.62,2.75,0,0,6.12,,0.3,59.79,,,
,02/03/2021 02:56:00 PM,02/03/2021 03:21:00 PM,,,263,235,,6.01,29.89,2.75,0,0,0,,0.3,32.94,,,
2,02/03/2021 02:56:19 PM,02/03/2021 03:12:01 PM,N,1,116,74,1,2.18,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
1,02/03/2021 02:56:43 PM,02/03/2021 03:39:42 PM,N,1,181,22,1,0,17.2,0,0.5,0,0,,0.3,18,1,1,0
,02/03/2021 02:57:00 PM,02/03/2021 03:09:00 PM,,,116,244,,1.53,16.67,2.75,0,0,0,,0.3,19.72,,,
,02/03/2021 02:57:00 PM,02/03/2021 03:10:00 PM,,,213,51,,5.01,29.45,2.75,0,0,0,,0.3,32.5,,,
2,02/03/2021 02:57:23 PM,02/03/2021 03:06:51 PM,N,1,74,41,1,1.13,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
2,02/03/2021 02:58:38 PM,02/03/2021 03:03:57 PM,N,1,7,193,1,1.21,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/03/2021 02:58:46 PM,02/03/2021 03:07:32 PM,N,1,130,215,1,1.67,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,02/03/2021 02:58:55 PM,02/03/2021 03:09:26 PM,N,1,83,138,1,4.09,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
,02/03/2021 02:59:00 PM,02/03/2021 03:03:00 PM,,,131,131,,0.62,13.07,2.75,0,0,0,,0.3,16.12,,,
2,02/03/2021 03:00:10 PM,02/03/2021 03:25:33 PM,N,1,97,25,1,2.83,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
,02/03/2021 03:02:00 PM,02/03/2021 03:06:00 PM,,,260,260,,0.38,7,0,0,0.77,0,,0.3,8.07,,,
,02/03/2021 03:03:00 PM,02/03/2021 03:39:00 PM,,,242,42,,9.69,26.11,2.75,0,0,6.12,,0.3,35.28,,,
,02/03/2021 03:04:00 PM,02/03/2021 03:17:00 PM,,,141,168,,4.43,22.45,2.75,0,0,0,,0.3,25.5,,,
2,02/03/2021 03:04:17 PM,02/03/2021 03:22:19 PM,N,1,65,49,1,1.65,12,0,0.5,3.2,0,,0.3,16,1,1,0
2,02/03/2021 03:04:23 PM,02/03/2021 03:11:28 PM,N,1,166,166,1,1.03,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
,02/03/2021 03:05:00 PM,02/03/2021 03:51:00 PM,,,236,102,,15.99,41.01,2.75,0,0,6.12,,0.3,50.18,,,
,02/03/2021 03:05:00 PM,02/03/2021 03:27:00 PM,,,7,179,,0.68,11.95,2.75,0,0,0,,0.3,15,,,
2,02/03/2021 03:05:01 PM,02/03/2021 03:09:26 PM,N,1,166,166,1,0.89,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/03/2021 03:05:32 PM,02/03/2021 03:29:19 PM,N,1,41,244,1,3.54,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
1,02/03/2021 03:05:54 PM,02/03/2021 03:23:20 PM,N,1,95,215,1,4.5,15.5,0,0.5,1.5,0,,0.3,17.8,1,1,0
2,02/03/2021 03:06:11 PM,02/03/2021 03:21:28 PM,N,1,166,43,1,2.16,11.5,0,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,02/03/2021 03:06:48 PM,02/03/2021 03:22:10 PM,N,1,95,180,1,3.36,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
,02/03/2021 03:07:00 PM,02/03/2021 03:50:00 PM,,,236,47,,6.9,26.4,2.75,0,0,0,,0.3,29.45,,,
,02/03/2021 03:07:00 PM,02/03/2021 03:25:00 PM,,,108,222,,8.9,32.96,2.75,0,0,0,,0.3,36.01,,,
2,02/03/2021 03:07:18 PM,02/03/2021 03:40:26 PM,N,1,244,234,3,9.09,32,0,0.5,7.11,0,,0.3,42.66,1,1,2.75
2,02/03/2021 03:08:06 PM,02/03/2021 03:13:49 PM,N,1,41,42,1,0.98,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/03/2021 03:08:37 PM,02/03/2021 03:17:26 PM,N,1,116,166,1,1.31,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
1,02/03/2021 03:08:41 PM,02/03/2021 03:25:36 PM,N,1,75,41,1,2.1,12,0,0.5,2.55,0,,0.3,15.35,1,1,0
2,02/03/2021 03:08:46 PM,02/03/2021 03:35:41 PM,N,1,244,41,4,3.75,19.5,0,0.5,5.08,0,,0.3,25.38,1,1,0
,02/03/2021 03:09:00 PM,02/03/2021 03:27:00 PM,,,192,7,,6.37,30.8,2.75,0,0,0,,0.3,33.85,,,
,02/03/2021 03:09:00 PM,02/03/2021 03:28:00 PM,,,220,32,,6.12,19.56,2.75,0,0,0,,0.3,22.61,,,
2,02/03/2021 03:09:11 PM,02/03/2021 04:35:28 PM,N,1,23,75,1,29.4,90.5,0,0.5,0,6.12,,0.3,97.42,1,1,0
2,02/03/2021 03:09:43 PM,02/03/2021 03:16:26 PM,N,1,166,24,1,1,6,0,0.5,2.04,0,,0.3,8.84,1,1,0
,02/03/2021 03:10:00 PM,02/03/2021 03:42:00 PM,,,52,108,,9.13,46.15,2.75,0,0,0,,0.3,49.2,,,
2,02/03/2021 03:10:52 PM,02/03/2021 03:11:45 PM,N,5,197,197,1,0,60,0,0,0,0,,0.3,60.3,2,2,0
,02/03/2021 03:11:00 PM,02/03/2021 03:21:00 PM,,,235,235,,0.99,12.62,2.75,0,0,0,,0.3,15.67,,,
,02/03/2021 03:11:00 PM,02/03/2021 03:53:00 PM,,,76,97,,7.51,23.31,2.75,0,0,0,,0.3,26.36,,,
2,02/03/2021 03:11:11 PM,02/03/2021 03:23:40 PM,N,1,166,238,1,1.97,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/03/2021 03:11:13 PM,02/03/2021 03:29:55 PM,N,5,265,265,1,0,-43,0,0,0,0,,-0.3,-43.3,4,2,0
2,02/03/2021 03:11:13 PM,02/03/2021 03:29:55 PM,N,5,265,265,1,0,43,0,0,0,0,,0.3,43.3,2,2,0
,02/03/2021 03:12:00 PM,02/03/2021 03:37:00 PM,,,29,91,,7.75,27.06,2.75,0,0,0,,0.3,30.11,,,
2,02/03/2021 03:12:14 PM,02/03/2021 03:15:19 PM,N,1,75,74,1,0.54,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,02/03/2021 03:12:21 PM,02/03/2021 03:50:02 PM,N,1,166,141,1,3.87,23.5,0,0.5,5.41,0,,0.3,32.46,1,1,2.75
1,02/03/2021 03:12:31 PM,02/03/2021 03:28:55 PM,N,1,74,138,1,6.8,21.5,0,0.5,0,6.12,,0.3,28.42,1,1,0
,02/03/2021 03:13:00 PM,02/03/2021 03:28:00 PM,,,35,177,,1.96,18.95,2.75,0,0,0,,0.3,22,,,
,02/03/2021 03:13:00 PM,02/03/2021 03:18:00 PM,,,95,28,,1.36,21.26,2.75,0,0,0,,0.3,24.31,,,
,02/03/2021 03:13:00 PM,02/03/2021 04:11:00 PM,,,89,220,,19.98,60.34,2.75,0,0,8.92,,0.3,72.31,,,
,02/03/2021 03:13:00 PM,02/03/2021 04:04:00 PM,,,122,140,,17.24,48.88,2.75,0,0,6.12,,0.3,58.05,,,
2,02/03/2021 03:13:23 PM,02/03/2021 03:26:36 PM,N,1,41,116,1,2.11,10,0,0.5,2.7,0,,0.3,13.5,1,1,0
2,02/03/2021 03:13:46 PM,02/03/2021 04:46:08 PM,N,1,197,191,1,10.59,64,0,0.5,0,0,,0.3,64.8,1,1,0
,02/03/2021 03:14:00 PM,02/03/2021 03:44:00 PM,,,140,47,,7.17,26.4,2.75,0,0,0,,0.3,29.45,,,
,02/03/2021 03:14:00 PM,02/03/2021 03:33:00 PM,,,51,242,,3.69,18.96,2.75,0,0,0,,0.3,22.01,,,
2,02/03/2021 03:14:47 PM,02/03/2021 03:35:23 PM,N,1,75,239,1,2.16,14.5,0,0.5,1.08,0,,0.3,19.13,1,1,2.75
,02/03/2021 03:15:00 PM,02/03/2021 03:38:00 PM,,,61,188,,2.59,18.62,5.5,0,0,0,,0.3,24.42,,,
,02/03/2021 03:15:00 PM,02/03/2021 03:31:00 PM,,,82,129,,1.99,18.95,2.75,0,0,0,,0.3,22,,,
,02/03/2021 03:15:00 PM,02/03/2021 03:57:00 PM,,,91,33,,0,25.4,2.75,0,0,0,,0.3,28.45,,,
2,02/03/2021 03:15:51 PM,02/03/2021 03:23:07 PM,N,1,75,74,1,1.18,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/03/2021 03:17:12 PM,02/03/2021 03:33:34 PM,N,1,7,129,1,2.72,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,02/03/2021 03:17:24 PM,02/03/2021 03:58:46 PM,N,1,86,201,1,5.32,27,0,0.5,0,0,,0.3,27.8,1,1,0
,02/03/2021 03:18:00 PM,02/03/2021 04:13:00 PM,,,75,210,,27.73,44.8,2.75,0,0,6.12,,0.3,53.97,,,
,02/03/2021 03:18:00 PM,02/03/2021 03:30:00 PM,,,197,160,,6.26,17.75,0,0,3.98,0,,0.3,22.03,,,
2,02/03/2021 03:18:54 PM,02/03/2021 03:30:30 PM,N,1,196,95,1,1.22,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
,02/03/2021 03:19:00 PM,02/03/2021 03:37:00 PM,,,65,61,,2.78,20.93,2.75,0,0,0,,0.3,23.98,,,
2,02/03/2021 03:19:43 PM,02/03/2021 03:32:21 PM,N,1,244,42,1,1.72,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
,02/03/2021 03:20:00 PM,02/03/2021 03:36:00 PM,,,215,139,,2.99,18.58,2.75,0,0,0,,0.3,21.63,,,
,02/03/2021 03:20:00 PM,02/03/2021 03:32:00 PM,,,190,181,,1.73,21.64,2.75,0,0,0,,0.3,24.69,,,
,02/03/2021 03:20:00 PM,02/03/2021 03:49:00 PM,,,128,81,,5.68,28.9,2.75,0,0,0,,0.3,31.95,,,
2,02/03/2021 03:20:20 PM,02/03/2021 03:41:37 PM,N,1,74,166,1,1.64,13.5,0,0.5,1,0,,0.3,15.3,1,1,0
,02/03/2021 03:21:00 PM,02/03/2021 04:11:00 PM,,,130,86,,9.46,40.75,2.75,0,0,0,,0.3,43.8,,,
2,02/03/2021 03:21:02 PM,02/03/2021 03:44:37 PM,N,1,17,33,1,2.83,16.5,0,0.5,2.7,0,,0.3,20,1,1,0
2,02/03/2021 03:21:50 PM,02/03/2021 03:39:36 PM,N,1,33,49,1,2.03,12.5,0,0.5,3.99,0,,0.3,17.29,1,1,0
,02/03/2021 03:22:00 PM,02/03/2021 03:29:00 PM,,,151,151,,1.01,12.67,2.75,0,0,0,,0.3,15.72,,,
2,02/03/2021 03:22:40 PM,02/03/2021 03:31:56 PM,N,1,74,42,1,1.17,7.5,0,0.5,1.7,0,,0.3,10,1,1,0
2,02/03/2021 03:22:58 PM,02/03/2021 03:35:56 PM,N,1,75,75,1,0.4,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
1,02/03/2021 03:23:04 PM,02/03/2021 03:31:24 PM,N,1,247,159,1,1.1,7,0,0.5,1,0,,0.3,8.8,1,1,0
1,02/03/2021 03:23:24 PM,02/03/2021 03:26:33 PM,N,1,97,97,1,0.4,4,0,0.5,0,0,,0.3,4.8,1,1,0
1,02/03/2021 03:23:43 PM,02/03/2021 03:45:43 PM,N,1,159,42,1,0,9.2,0,0.5,0,0,,0.3,10,1,1,0
2,02/03/2021 03:23:49 PM,02/03/2021 03:25:43 PM,N,1,74,75,2,0.7,4,0,0.5,1.2,0,,0.3,6,1,1,0
,02/03/2021 03:24:00 PM,02/03/2021 03:57:00 PM,,,232,21,,11.34,32.07,2.75,0,0,6.12,,0.3,41.24,,,
,02/03/2021 03:24:00 PM,02/03/2021 03:39:00 PM,,,150,222,,7.71,35.99,2.75,0,0,0,,0.3,39.04,,,
2,02/03/2021 03:24:03 PM,02/03/2021 03:48:27 PM,N,1,41,263,1,3.34,17,0,0.5,5.14,0,,0.3,25.69,1,1,2.75
2,02/03/2021 03:24:22 PM,02/03/2021 03:26:06 PM,N,1,166,151,1,0.37,3.5,0,0.5,3,0,,0.3,7.3,1,1,0
2,02/03/2021 03:24:33 PM,02/03/2021 03:33:35 PM,N,1,74,75,1,1.08,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/03/2021 03:24:41 PM,02/03/2021 03:36:17 PM,N,1,75,152,1,2.29,10,0,0.5,2.16,0,,0.3,12.96,1,1,0
2,02/03/2021 03:24:42 PM,02/03/2021 03:36:08 PM,N,1,43,262,1,1.47,9,0,0.5,0,0,,0.3,12.55,2,1,2.75
2,02/03/2021 03:24:55 PM,02/03/2021 03:42:38 PM,N,1,41,74,1,1.67,11.5,0,0.5,0,0,,0.3,12.3,1,1,0
,02/03/2021 03:25:00 PM,02/03/2021 03:37:00 PM,,,249,161,,1.71,14.38,5.5,0,0,0,,0.3,20.18,,,
2,02/03/2021 03:25:15 PM,02/03/2021 03:34:38 PM,N,1,166,41,1,1.4,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,02/03/2021 03:25:30 PM,02/03/2021 03:35:45 PM,N,1,82,260,1,1.49,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/03/2021 03:25:35 PM,02/03/2021 03:48:13 PM,N,1,97,17,1,2.59,14.5,0,0.5,3.06,0,,0.3,18.36,1,1,0
2,02/03/2021 03:26:21 PM,02/03/2021 03:41:38 PM,N,1,97,188,1,2.26,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
,02/03/2021 03:27:00 PM,02/03/2021 03:45:00 PM,,,235,235,,2.32,18.99,1.35,0,0,0,,0.3,20.64,,,
,02/03/2021 03:27:00 PM,02/03/2021 03:52:00 PM,,,213,235,,5.86,20.53,2.75,0,0,0,,0.3,23.58,,,
,02/03/2021 03:27:00 PM,02/03/2021 03:35:00 PM,,,242,184,,2.2,18.96,2.75,0,0,0,,0.3,22.01,,,
,02/03/2021 03:28:00 PM,02/03/2021 04:17:00 PM,,,205,117,,14.33,38.46,2.75,0,0,2.29,,0.3,43.8,,,
,02/03/2021 03:28:00 PM,02/03/2021 03:32:00 PM,,,191,38,,0.88,11.95,2.75,0,0,0,,0.3,15,,,
2,02/03/2021 03:28:39 PM,02/03/2021 03:54:06 PM,N,1,7,82,1,7.12,25.5,0,0.5,2.7,0,,0.3,29,1,1,0
,02/03/2021 03:29:00 PM,02/03/2021 04:24:00 PM,,,140,86,,25.18,57.67,2.75,0,0,6.12,,0.3,66.84,,,
,02/03/2021 03:29:00 PM,02/03/2021 03:49:00 PM,,,19,134,,7.73,32.81,2.75,0,0,0,,0.3,35.86,,,
2,02/03/2021 03:29:22 PM,02/03/2021 03:37:13 PM,N,1,75,74,1,1.46,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
,02/03/2021 03:30:00 PM,02/03/2021 03:50:00 PM,,,169,213,,4.41,20.53,2.75,0,0,0,,0.3,23.58,,,
2,02/03/2021 03:30:28 PM,02/03/2021 03:40:58 PM,N,1,244,152,1,2.32,10,0,0.5,0,0,,0.3,10.8,2,1,0
1,02/03/2021 03:31:23 PM,02/03/2021 03:45:47 PM,N,1,166,239,2,1.9,11.5,2.75,0.5,3.75,0,,0.3,18.8,1,1,2.75
2,02/03/2021 03:31:30 PM,02/03/2021 03:40:39 PM,N,1,43,236,1,1.03,7.5,0,0.5,2.76,0,,0.3,13.81,1,1,2.75
,02/03/2021 03:32:00 PM,02/03/2021 03:45:00 PM,,,254,254,,1.09,12.72,2.75,0,0,0,,0.3,15.77,,,
,02/03/2021 03:32:00 PM,02/03/2021 04:27:00 PM,,,140,63,,10.77,41.09,2.75,0,0,0,,0.3,44.14,,,
2,02/03/2021 03:32:04 PM,02/03/2021 03:39:04 PM,N,1,75,74,1,1.08,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/03/2021 03:32:32 PM,02/03/2021 04:24:36 PM,N,1,169,77,1,19.11,57.5,0,0.5,0,6.12,,0.3,64.42,1,1,0
,02/03/2021 03:33:00 PM,02/03/2021 04:04:00 PM,,,86,124,,10.74,33.81,2.75,0,0,0,,0.3,36.86,,,
1,02/03/2021 03:33:35 PM,02/03/2021 03:41:46 PM,N,1,75,238,2,1.4,7.5,2.75,0.5,0,0,,0.3,11.05,2,1,2.75
2,02/03/2021 03:33:57 PM,02/03/2021 03:43:18 PM,N,1,75,75,2,1.05,7.5,0,0.5,2,0,,0.3,10.3,1,1,0
,02/03/2021 03:34:00 PM,02/03/2021 03:51:00 PM,,,78,3,,2.72,23.43,2.75,0,0,0,,0.3,26.48,,,
,02/03/2021 03:34:00 PM,02/03/2021 03:48:00 PM,,,74,213,,4.22,19.16,2.75,0,0,6.12,,0.3,28.33,,,
,02/03/2021 03:34:00 PM,02/03/2021 04:06:00 PM,,,72,106,,4.8,20.83,0,0,4.64,0,,0.3,25.77,,,
,02/03/2021 03:34:00 PM,02/03/2021 04:30:00 PM,,,213,72,,19.53,51.86,2.75,0,0,6.12,,0.3,61.03,,,
2,02/03/2021 03:34:14 PM,02/03/2021 03:35:57 PM,N,1,42,42,1,0.22,3,0,0.5,0,0,,0.3,3.8,2,1,0
,02/03/2021 03:35:00 PM,02/03/2021 03:37:00 PM,,,17,17,,0.15,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/03/2021 03:36:00 PM,02/03/2021 03:45:00 PM,,,63,76,,0.51,15.43,2.75,0,0,0,,0.3,18.48,,,
,02/03/2021 03:37:00 PM,02/03/2021 03:51:00 PM,,,174,185,,3.02,19.57,2.75,0,0,0,,0.3,22.62,,,
,02/03/2021 03:37:00 PM,02/03/2021 03:54:00 PM,,,130,139,,3.33,21.57,2.75,0,0,0,,0.3,24.62,,,
2,02/03/2021 03:37:32 PM,02/03/2021 03:48:00 PM,N,1,74,41,1,0.88,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,02/03/2021 03:38:16 PM,02/03/2021 03:44:16 PM,N,1,41,41,1,0.89,6,0,0.5,0,0,,0.3,6.8,2,1,0
,02/03/2021 03:39:00 PM,02/03/2021 03:54:00 PM,,,174,254,,1.61,11.13,5.5,0,0,0,,0.3,16.93,,,
,02/03/2021 03:39:00 PM,02/03/2021 04:01:00 PM,,,33,17,,2.33,20.93,2.75,0,0,0,,0.3,23.98,,,
2,02/03/2021 03:39:21 PM,02/03/2021 03:58:35 PM,N,1,52,61,1,2.46,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,02/03/2021 03:39:34 PM,02/03/2021 03:56:43 PM,N,1,74,151,1,2.38,13,0,0.5,2.76,0,,0.3,16.56,1,1,0
2,02/03/2021 03:39:42 PM,02/03/2021 03:48:46 PM,N,1,244,42,1,1.46,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,02/03/2021 03:39:59 PM,02/03/2021 03:58:06 PM,N,1,247,168,1,2.75,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,02/03/2021 03:40:57 PM,02/03/2021 03:55:59 PM,N,1,74,152,1,1.36,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
,02/03/2021 03:42:00 PM,02/03/2021 04:02:00 PM,,,20,167,,3.09,18.95,2.75,0,0,0,,0.3,22,,,
,02/03/2021 03:42:00 PM,02/03/2021 03:50:00 PM,,,192,121,,1.86,19.34,2.75,0,0,0,,0.3,22.39,,,
2,02/03/2021 03:42:44 PM,02/03/2021 04:39:02 PM,N,1,17,265,1,20.8,61,0,0.5,0,0,,0.3,61.8,1,1,0
,02/03/2021 03:43:00 PM,02/03/2021 03:57:00 PM,,,75,41,,1.41,15.45,2.75,0,0,0,,0.3,18.5,,,
2,02/03/2021 03:43:14 PM,02/03/2021 03:48:13 PM,N,1,75,41,1,1.06,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/03/2021 03:43:52 PM,02/03/2021 04:14:02 PM,N,1,95,137,1,9.29,31.5,0,0.5,5,6.12,,0.3,46.17,1,1,2.75
,02/03/2021 03:44:00 PM,02/03/2021 04:30:00 PM,,,140,51,,13.23,50.83,2.75,0,0,6.12,,0.3,60,,,
2,02/03/2021 03:44:24 PM,02/03/2021 03:49:56 PM,N,1,166,151,1,0.81,5.5,0,0.5,0.94,0,,0.3,7.24,1,1,0
,02/03/2021 03:45:00 PM,02/03/2021 03:51:00 PM,,,188,71,,0.97,13.95,2.75,0,0,0,,0.3,17,,,
2,02/03/2021 03:45:26 PM,02/03/2021 04:11:07 PM,N,1,41,140,1,4.2,18.5,0,0.5,0,0,,0.3,22.05,2,1,2.75
2,02/03/2021 03:46:18 PM,02/03/2021 04:01:43 PM,N,1,74,166,1,1.53,11,0,0.5,2,0,,0.3,13.8,1,1,0
2,02/03/2021 03:46:40 PM,02/03/2021 05:01:23 PM,N,1,134,235,1,18.17,65.5,0,0.5,0,6.12,,0.3,72.42,1,1,0
,02/03/2021 03:47:00 PM,02/03/2021 04:06:00 PM,,,131,218,,3.77,21.57,2.75,0,0,0,,0.3,24.62,,,
2,02/03/2021 03:47:56 PM,02/03/2021 04:29:58 PM,N,1,82,82,1,2.45,23.5,0,0.5,0,0,,0.3,24.3,2,1,0
